question_idx,question,answer,context,title,keyword,article_url
disease_2887,Có những cách nào để điều trị bệnh tiểu đường?,Người mắc bệnh tiểu đường có thể dùng insulin hoặc các loại thuốc để giảm lượng đường trong máu.,"Những người mắc bệnh tiểu đường thiếu hụt hoàn toàn insulin (đái tháo đường 1). Hoặc vẫn có insulin nhưng có thể ít đáp ứng với nó (đái tháo đường 2). Do đó, glucose có xu hướng tích tụ trong máu và có thể đạt đến mức cao nguy hiểm. Để khắc phục vấn đề này, người mắc bệnh tiểu đường có thể dùng insulin hoặc các loại thuốc để giảm lượng đường trong máu. Nhưng quá nhiều insulin hoặc các loại thuốc điều trị tiểu đường có thể khiến lượng đường trong máu xuống quá thấp. Từ đó gây hạ đường trong máu. Hạ đường huyết cũng có thể xảy ra nếu người bệnh ăn uống quá ít trong khi dùng thuốc trị tiểu đường, hoặc tập thể dục nhiều hơn bình thường.",Nguyên nhân là gì? - Nguyên nhân hạ đường thường gặp trên bệnh nhân đái tháo đường,Hạ đường huyết,https://youmed.vn/tin-tuc/ha-duong-huyet-nguyen-nhan-trieu-chung-va-cach-xu-tri/
disease_15343,"Nếu bị tiền đái tháo đường hoặc có các yếu tố nguy cơ mắc bệnh, điều gì có thể giúp trì hoãn, thậm chí là ngăn ngừa bệnh?","Nếu bị tiền đái tháo đường hoặc có các yếu tố nguy cơ mắc bệnh, việc điều chỉnh lối sống có thể giúp trì hoãn, thậm chí là ngăn ngừa bệnh.","Để kiểm soát lượng đường huyết duy trì ở mức lí tưởng, bạn cần kết hợp 3 yếu tố: chế độ ăn, tập thể dục và kiểm soát cân nặng. - Ăn rau củ quả giàu chất xơ mỗi ngày.
- Cần tránh mỡ động vật. Nên ăn cá và các loại chất béo không bão hòa (từ dầu thực vật). Nên ăn vừa đủ no và ăn vào thời gian cố định trong ngày.
- Bênh tiểu đường type 2 thường liên quan đến việc ít vận động. Mỗi ngày bạn nên dành ra khoảng 30 phút để tập thể dục.
- Nếu bạn bị béo phì thì nguy cơ bị tiểu đường type 2 rất cao. Do đó việc giữ cân nặng nằm trong khoảng lí tưởng là vô cùng quan trọng. Khi có những triệu chứng nghi ngờ đái tháo đường, bạn cần phải đến các trung tâm y tế để làm các xét nghiệm xác định. Việc phân loại đái tháo đường type 1 với type 2 rất cần thiết để có chế độ điều trị phù hợp. Thường xuyên theo dõi chỉ số đường huyết giúp bạn kiểm soát được tình trạng đái tháo đường type 2. Nếu bạn bị tiền đái tháo đường hoặc có các yếu tố nguy cơ mắc bệnh, thì việc điều chỉnh lối sống có thể giúp trì hoãn, thậm chí là ngăn ngừa bệnh.",Làm sao để phòng ngừa đái tháo đường type 2,Đái tháo đường type 2,https://youmed.vn/tin-tuc/nhung-dieu-can-biet-ve-dai-thao-duong-type-2/
disease_15311,"Ngoài chế độ ăn uống lành mạnh, người bệnh tiểu đường loại 1 cần kết hợp với điều kiện gì để giữ lượng glucose trong máu tương đối ổn định?",Người bệnh tiểu đường loại 1 cần kết hợp tập thể dục thường xuyên để giữ lượng glucose trong máu tương đối ổn định.,"Điều trị đái tháo đường loại 1 cần tiêm insulin hằng ngày. Hầu hết những người mắc đái tháo đường type 1 cần hai đến bốn mũi tiêm mỗi ngày Không những tiêm insulin mà người bệnh còn cần có một chế độ ăn uống hợp lý. Nếu một người tiêm insulin nhưng lại quên ăn, họ có thể bị hạ đường huyết. Nếu dùng quá ít insulin hoặc ăn quá nhiều thì lại có thể bị nhiễm toan ceton Một chế độ ăn uống lành mạnh và tập thể dục thường xuyên rất quan trọng đối với mọi người, đặc biệt đối với những người mắc bệnh đái tháo đường. Một chế độ ăn uống lành mạnh cho người mắc bệnh đái tháo đường type 1 giúp giữ lượng glucose trong máu tương đối ổn định. Để giữ cho lượng đường trong máu ở mức bình thường và tương đối ổn định. Một người mắc bệnh tiểu đường loại 1 thường được khuyên nên ăn, tập thể dục và dùng insulin vào cùng một thời điểm mỗi ngày. Thói quen thường xuyên giúp giữ mức glucose trong phạm vi bình thường. Những người mắc bệnh tiểu đường loại 1 nên tập thể dục thường xuyên. Tập thể dục giúp bảo vệ sức khỏe và giúp hệ tim mạch khỏe mạnh. Ngoài ra, tập thể dục thường xuyên giúp kiểm soát lượng đường trong máu. Tuy nhiên bạn cần hỏi bác sĩ của bạn khi nào nên tập thể dục, tập bao nhiêu là đủ?",Điều trị đái tháo đường type 1,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_9460,Tiêu chí nào được sử dụng để chẩn đoán tiền đái tháo đường?,"Tiền đái tháo đường được chẩn đoán dựa trên một trong những tiêu chí sau: rối loạn đường huyết đói, rối loạn dung nạp glucose hoặc HbA1c tăng.","Chẩn đoán tiền đái tháo đường dựa vào một trong các tiêu chí sau:6 - Rối loạn đường huyết đói: Đường huyết đói từ 100 – 125 mg/dL (5,6 – 6,9 mmol/L).
- Rối loạn dung nạp glucose: Đường huyết 2 giờ sau nghiệm pháp dung nạp 75 g glucose từ 140 đến 199 mg/dL (7,8 đến 11,0 mmol/L).
- HbA1c từ 5,7 đến 6,4%.",Chẩn đoán tiền đái tháo đường - Tiêu chí chẩn đoán tiền đái tháo đường,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_9444,Khoảng bao nhiêu phần trăm bệnh nhân tiền đái tháo đường sẽ trở thành đái tháo đường hàng năm?,Khoảng 5 – 10% bệnh nhân tiền ĐTĐ sẽ trở thành ĐTĐ hàng năm.,"Tiền ĐTĐ là giai đoạn trung gian giữa người bình thường và đái tháo đường típ 2. Tiền ĐTĐ sẽ tăng nguy cơ bệnh lý tim mạch và nguy cơ chuyển sang ĐTĐ trong tương lai. Khoảng 5 – 10% bệnh nhân tiền ĐTĐ sẽ trở thành ĐTĐ hàng năm, và tổng cộng 70% bệnh nhân tiền ĐTĐ sẽ thành ĐTĐ thực sự. Nếu bạn được chẩn đoán tiền ĐTĐ, các biến chứng mạn tính của bệnh ĐTĐ – đặc biệt là đối với tim, mạch máu và thận – có thể đã bắt đầu. Tuy nhiên, có một tin tốt rằng, quá trình tiến triển từ tiền tiểu đường thành ĐTĐ típ 2 không phải là không thể tránh khỏi.3",Tiền đái tháo đường là gì? - Thời gian từ tiền đái tháo đường chuyển thành đái tháo đường,Tiền đái tháo đường,https://youmed.vn/tin-tuc/tien-dai-thao-duong/
disease_15302,Chẩn đoán đái tháo đường type 1 như thế nào?,Chẩn đoán đái tháo đường type 1 có thể được thực hiện thông qua xét nghiệm dung nạp glucose.,Lượng đường trong máu được đo hai giờ sau khi uống 75 gram đường. Bệnh nhân tiểu đường thường có đường huyết 2 giờ lớn hơn hoặc bằng 200mg/dl.,Chẩn đoán đái tháo đường type 1 như thế nào? - Xét nghiệm dung nạp Glucose,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_15385,Đái tháo đường típ 1 thường gặp ở nhóm bệnh nhân nào?,Bệnh nhân thường trẻ.,"- Về lâm sàng: bệnh nhân thường trẻ, khởi phát triệu chứng rầm rộ, và thường không thừa cân. Tuy nhiên, theo thời gian, ngày càng nhiều bệnh nhân được ghi nhận không có các biểu hiện điển hình như trên. Vì vậy, các xét nghiệm hỗ trợ là cực kỳ cần thiết.
- Về xét nghiệm: sử dụng các xét nghiệm sàng lọc phát hiện tự kháng thể với insulin, axit glutamic decarboxylase (GAD), kháng thể kháng tiểu đảo tụy…",Chẩn đoán đái tháo đường - Đái tháo đường típ 1,Đái tháo đường,https://youmed.vn/tin-tuc/cac-dau-hieu-nhan-biet-va-chan-doan-dai-thao-duong/
disease_15324,"Ở Hoa Kỳ, chủng tộc nào chiếm tỷ lệ cao nhất trong số những người mắc bệnh đái tháo đường type 2?","Người Mỹ da đen, người Mỹ bản xứ và người Mỹ gốc Châu Á.","Ở Hoa Kỳ, hầu hết bệnh nhân đái tháo đường type 2 là người Mỹ da đen, người Mỹ bản xứ và người Mỹ gốc Châu Á.",Phân biệt đái tháo đường type 1 và 2 - Chủng tộc,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_15301,"Đối với bệnh nhân tiểu đường, đường huyết đói thường lớn hơn hoặc bằng bao nhiêu?","Đối với bệnh nhân tiểu đường, đường huyết đói thường lớn hơn hoặc bằng 126mg/dl.","Máu được lấy vào buổi sáng sau khi nhịn đói qua đêm. Thông thường, lượng đường trong máu nằm trong khoảng từ 70-100mg/dl. Ở bệnh nhân đái tháo đường, đường huyết đói thường lớn hơn hoặc bằng 126mg/dl.",Chẩn đoán đái tháo đường type 1 như thế nào? - Xét nghiệm đường huyết lúc đói,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_899,"Bệnh gì có triệu chứng căn nguyên là tăng huyết áp, đái tháo đường?",Bệnh thận mạn.,,"Triệu chứng - Triệu chứng bệnh căn nguyên: tăng huyết áp, đái tháo đường",Bệnh thận mạn,https://youmed.vn/tin-tuc/benh-than-man-dien-tien-am-tham-khong-duoc-chu-quan/
disease_15304,"Với bệnh nhân tiểu đường, đường huyết 2 giờ sau khi uống đường thường ở mức nào?","Với bệnh nhân tiểu đường, đường huyết 2 giờ sau khi uống đường thường lớn hơn hoặc bằng 200mg/dl.",Lượng đường trong máu được đo hai giờ sau khi uống 75 gram đường. Bệnh nhân tiểu đường thường có đường huyết 2 giờ lớn hơn hoặc bằng 200mg/dl.,Chẩn đoán đái tháo đường type 1 như thế nào? - Xét nghiệm dung nạp Glucose,Đái tháo đường type 1,https://youmed.vn/tin-tuc/dai-thao-duong-tuyp-1/
disease_6760,"Đối với bệnh nhân đái tháo đường type 2 thuộc nhóm nguy cơ tim mạch rất cao, mục tiêu LDL-C cần đạt là bao nhiêu?","Bệnh nhân đái tháo đường type 2 thuộc nhóm nguy cơ tim mạch rất cao, mục tiêu giảm LDL-C ≥ 50% so với mức nền. Đích LDL-C < 1,4 mmol/L (< 55 mg/dL).","Đái tháo đường type 1: Statin được khuyến cáo dùng trên tất cả các bệnh nhân bị đái tháo đường type 1 nằm trong nhóm nguy cơ tim mạch cao hoặc rất cao. Đái tháo đường type 2: - Bệnh nhân bị đái tháo đường type 2 thuộc nhóm có nguy cơ tim mạch rất cao, mục tiêu giảm LDL-C ≥ 50% so với mức nền. Đích LDL-C < 1,4 mmol/L (< 55 mg/dL)
- Bệnh nhân bị đái tháo đường type 2 thuộc nhóm có nguy cơ tim mạch cao, mục tiêu giảm LDL-C ≥ 50% so với mức nền. Đích LDL-C < 1,8 mmol/L
- Bệnh nhân bị đái tháo đường type 2 thuộc nhóm có nguy cơ tim mạch trung bình, mục tiêu LDL – C cần đạt < 2,6 mmol/L.
- Statin được khuyến cáo như là lựa chọn đầu tay.",Điều trị rối loạn lipid máu trên một số trường hợp cụ thể - Bệnh nhân đái tháo đường,Rối loạn lipid máu,https://youmed.vn/tin-tuc/roi-loan-lipid-mau-nguy-hiem-khong-va-dieu-tri-nhu-the-nao/
disease_10874,Insulin có tác dụng gì trong cơ thể?,Insulin giúp cơ thể điều chỉnh giảm đường trong máu.,"U tụy nội tiết sản xuất insulin. Insulin là hormon giúp cơ thể điều chỉnh giảm đường trong máu. Chúng là loại phổ biến nhất của khối u thần kinh tụy chức năng. Insulinoma thường có kích thước nhỏ và khó chẩn đoán. Tuy nhiên, hầu hết trong số đó lại là khối u lành tính.",Phân loại u tụy nội tiết - Insulinoma,U tụy nội tiết,https://youmed.vn/tin-tuc/u-tuy-noi-tiet-ung-thu-nguy-hiem-va-nhung-dieu-can-biet/
